title,author,price
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级儿童趣味百科全书可怕的 吉林,吉林出版集团股份有限公司,¥90.82
 【网络安全 刘艳 王贝贝 普通高等学校计算机类专业书籍 自动化计算机技术 电子信息 中国铁道出版社97871132767,"刘艳,王贝贝",¥27.00
 C程序设计基础（英文版） 汪芳 张秀伟 魏英 薛菲菲 计算机类教材书籍 C语言基本语法编程基础 电子工业出版社,电子工业出版社,¥74.20
 这就是数学全套8册 JST这就是系列几何生物地理物理化学计算机科普类书籍小学一二三四五六年级阅读课外书科学启蒙图画书10,米莱童书,¥740.28
 这就是数学全套8册 JST这就是系列几何生物地理物理化学计算机科普类书籍小学一二三四五六年级阅读课外书科学启蒙图画书10,米莱童书,¥806.00
 这就是数学全套8册 JST这就是系列几何生物地理物理化学计算机科普类书籍小学二三四五六年级阅读课外书科学启蒙图画书10岁,米莱童书,¥775.00
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级老师儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥124.00
 C程序设计基础（英文版） 汪芳 张秀伟 魏英 薛菲菲 计算机类教材书籍 C语言基本语法编程基础 电子工业出版社任选,电子工业出版社,¥58.00
 Bash Cookbook中文版 计算机网络类书籍一册 人民邮电出版社 9787115527011,罗恩·布拉什等,¥54.00
 这就是几何全9册 这就是系列数学生物地理物理化学计算机科普类书籍小学二三四年级阅读课外书科学启蒙图画书10岁以上,米莱童书,¥162.30
 计算机视觉增强现实美术内容设计,蒋斌 付旭耀,¥44.20
 新五笔字型快速培训教程 丁爱萍 计算机类 书籍,其他,¥34.00
 正版 Excel在工程中的应用 苏建林 计算机类 书籍,人民交通出,¥46.15
 JSP程序设计教程-项目式 李桂玲 计算机类 书籍,其他,¥46.80
 ASPNET开发技术 朱珍 计算机类 书籍,其他,¥39.42
 JSP程序设计教程-项目式 李桂玲 计算机类 书籍,其他,¥36.70
 新编五笔字型快速培训教程 丁爱萍 计算机类 书籍宇丛轩图书,不详,¥32.25
 JSP程序设计教程-项目式 李桂玲 计算机类 书籍,不详,¥45.90
 正版 Excel在工程中的应用 苏建林 计算机类 书籍,人民交通出版社股份有限公司,¥36.00
 ASPNET开发技术 朱珍 计算机类 书籍,其他,¥49.70
 响应式动态网站项目开发-(jQuery+PHP+MySQL+Apache) 高和蓓 计算机类 书籍,不详,¥32.00
 新编五笔字型快速培训教程 丁爱萍 计算机类 书籍【金辉荣丰图书】,不详,¥32.25
 C程序设计基础（英文版） 汪芳 张秀伟 魏英 薛菲菲 计算机类教材书籍 C语言基本语法编程基础 电子工业出版社【任选 下,电子工业出版社,¥74.70
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级老师儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥82.00
 这就是数学全套8册 JST这就是系列几何生物地理物理化学计算机科普类书籍小学二三四五六年级阅读课外书科学启蒙图画书10岁,米莱童书,¥775.20
 C程序设计基础（英文版） 汪芳 张秀伟 魏英 薛菲菲 计算机类教材书籍 C语言基本语法编程基础 电子工业出版社,电子工业出版社,¥75.20
 【图书】漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级儿童趣味百科全书可怕,吉林出版集团股份有限公司,¥132.52
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥126.00
 C程序设计基础（英文版） 汪芳 张秀伟 魏英 薛菲菲 计算机类教材书籍 C语言基本语法编程基础 电子工业出版社,电子工业出版社,¥76.70
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥130.59
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级老师儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥65.64
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级老师儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥67.00
 数字媒体应用技术 杜明 尹枫 高等学校计算机类特色书籍 信息技术考试参考用书 电子工业出版社,电子工业出版社,¥41.00
 AutoCAD 2016辅助设计与制作案例技能实训教程 刘鹏吉晓苹 计算机类 书籍,不详,¥57.29
 AutoCAD 2014室内设计项目教程-附多媒体教学资 杜娟 计算机类 书籍,不详,¥45.00
 正版 响应式动态网站项目开发-(jQuery+PHP+MySQL+Apache) 高和蓓 计算机类 书籍,不详,¥40.95
 新五笔字型快速培训教程 丁爱萍 计算机类 书籍,其他,¥33.00
 JSP程序设计教程-项目式 李桂玲 计算机类 书籍,不详,¥36.00
 正版 Excel在工程中的应用 苏建林 计算机类 书籍,人民交通出,¥36.00
 JSP程序设计教程-项目式 李桂玲 计算机类 书籍,其他,¥47.10
 UML建模实例教程-第2版 彭勇 计算机类 书籍,不详,¥36.00
 ASPNET开发技术 朱珍 计算机类 书籍,其他,¥50.00
 AVR单片机与小型机器人制作-第2版 彭建盛 计算机类 书籍,其他,¥35.90
 计算机组成与体系结构(原书第4版) 计算机网络程序设计类书籍 机械工业出版社凤凰新华书店旗舰店正版书籍,机械工业出版社,¥121.00
 计算机控制技术 朱玉玺 书店 法律类书籍,其他,¥44.00
 计算机组成与体系结构(原书第4版) 计算机网络程序设计类书籍 机械工业凤凰书籍 9787111616368,机械工业出版社,¥123.25
 P程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校数据专业类书籍 计算机网络程序设计类书籍,机械工业出版社,¥63.00
 P程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校数据专业类书籍 计算机网络程序设计类书籍,董付国,¥60.00
 Python程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校大数据专业类书籍 计算机网络程序设,董付国,¥57.83
 Pytho程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校大数据专业类书籍 计算机网络程序设计,董付国,¥45.00
 Adobe Premiere Pro CS6影视编辑设计与制作案例技能实训教程 李明刘悦赵毅飞 计算机类 书籍,不详,¥58.79
 AutoCAD 2016辅助设计与制作案例技能实训教程 刘鹏吉晓苹 计算机类 书籍任选,其他,¥58.00
 Android移动应用开发任务驱动教程-Android Studio+Genymotion 陈承欢 计算机类 书籍 任选,其他,¥45.00
 数据库应用技术Visual FoxPro 60上机指导与练茂林 计算机类 书籍,电子工业出版社,¥24.00
 数字电子技术基础简明教程 第4版+学习指导与习题解答 余孟尝 电气类电子信息类自动化类计算机类图书籍 高等教育出版社任选,其他,¥87.00
 响应式动态项目开发-jQuery+PHP+MySQL+Apache 高和蓓 计算机类 书籍,不详,¥41.77
 响应式动态网站项目开发-(jQuery+PHP+MySQL+Apache) 高和蓓 计算机类 书籍 9787121283,不详,¥32.00
 AutoCAD 2016辅助设计与制作案例技能实训教程 刘鹏吉晓苹 计算机类 书籍,不详,¥58.99
 AutoCAD 2016辅助设计与制作案例技能实训教程 刘鹏吉晓苹 计算机类 书籍,不详,¥48.35
 Python程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校大数据专业类书籍 计算机网络程序设,董付国,¥59.30
 Visual Studio Code 指南 韩骏 云端开发程序设计类书籍 计算机编程语言开发 电子工业出版社凤凰旗舰店,韩骏,¥70.75
 【书煊图书】正版Python程序设计基础与应用(第2版)-面向新工科高等院校大数据专业类书籍 计算机网络程序设计类书籍【,董付国,¥72.00
 【】 基于BIM的Revit装配式建筑设计实战（视频教学版） 卫涛 建筑设计类书籍 计算机辅助设计 应用软件 清华大学出,清华大学出版社,¥165.69
 Python程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校大数据专业类书籍 计算机网络程序设,董付国,¥62.00
 机械的心灵 心灵 机器与心理表征哲学导论 心灵与认知文库原典系列 心理学类书籍 计算机与思维 思维的机制 心灵哲学著作S,[英]蒂姆·克兰,¥61.00
 Python程序设计基础与应用(第2版)-面向新工科高等院校大数据专业类书籍 计算机网络程序设计类书籍,董付国,¥70.69
 P程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校数据专业类书籍 计算机网络程序设计类书籍,董付国,¥62.00
 大学计算机 Pytho程序设计基础 程序设计类书籍 Pytho编程基础书籍 算法设计策略Pytho实现 清华大学正版全新,清华大学出版社,¥36.10
 Python程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校大数据专业类书籍 计算机网络程序设,董付国,¥58.47
 Python程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校大数据专业类书籍 计算机网络程序设,机械工业出版社,¥62.00
 Python程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校大数据专业类书籍 计算机网络程序设,董付国,¥50.00
 Python程序设计基础与应用 第2版 董付国 程序设计 工科高等院校大数据专业类书籍 计算机网络程序设计类书籍,董付国,¥60.89
 Python程序设计基础与应用 第2版 董付国 程序设计 工科高等院校大数据专业类书籍 计算机网络程序设计类书籍,机械工业出版社,¥59.70
 电脑维护组装与故障排除入门 从入门到熟练(配1DVD) 安装Windows系统 安装电脑驱动及应用软件 电脑维修类书籍,其他作者,¥31.60
 Python程序设计基础与应用(2版)-面向新工科高等院校大数据专业类书籍 计算机网络程序设计类书籍 978711169,董付国,¥55.62
 【(＾－＾)V可开发票，量大优惠】Visual Studio Code 指南 韩骏 云端开发程序设计类书籍 计算机编程语,韩骏,¥53.74
 【官方正版】 基于BIM的Revit装配式建筑设计实战（视频教学版） 卫涛 建筑设计类书籍 计算机辅助设计 应用软件 清,卫涛,¥148.49
 大学计算机 Pytho程序设计基础 程序设计类书籍 Pytho编程基础书籍 算法设计策略Pytho实现 清华大学出版社,申艳光、薛红梅,¥37.00
 【官方正版】 基于BIM的Revit装配式建筑设计实战（视频教学版） 卫涛 建筑设计类书籍 计算机辅助设计 应用软件 出,卫涛,¥177.00
 C#从入门到精通(第6版)c#书程序设计基础教程入门 计算机网络专业类书籍 清华大学出版社正版书籍,明日科技,¥108.78
 C++并发编程实战（D2版）计算机网络程序设计类书籍安东尼威廉姆斯凤凰旗舰店正版书籍任选,安东尼·威廉姆斯,¥104.85
 （下单备注科目可单选）C++并发编程实战（D2版）计算机网络程序设计类书籍安东尼威廉姆斯人民邮电凤凰,人民邮电出版社,¥107.00
 开源之迷 适兕 计算机网络软件工程类书籍 操作系统开源项目案例 人民邮电出版社 凤凰新华书店旗舰店,适兕,¥79.00
 恶意代码分析实战 计算机网络安全与加密类书籍 网络信息教程书籍 电子工业出版社 正版书籍,"斯科尔斯基,哈尼克",¥137.70
 【正版图书】C#从入门到精通(第6版)c#书程序设计基础教程入门 计算机网络专业类书籍 出版社凤凰旗舰店正版书籍,明日科技,¥109.00
 3D打印建模-Mo3D设计基础与实践 陈启成 计算机软件工程类书籍 3D打印技术建模教程书籍 机械工业出版社凤凰新华书店,陈启成,¥80.00
 任选零基础学交互设计（人人都是设计师）计算机网络程序设计类书籍 胡雪梅 清华大学出版社 凤凰新华书店旗舰店,胡雪梅,¥60.00
 【凤凰旗舰店】算法之美 计算机网络 计算机理论和方法类书籍 计算机理论书籍 中信出版社 正版书籍,中信出版集团,¥65.00
" 驯服算法 计算机控制仿真与人工智能类书籍(英)凯伦·杨,马丁·洛奇 上海人民出版社 凤凰新华书店旗舰店正版书籍","(英)凯伦·杨,马丁·洛奇",¥88.00
